Client_ID;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Amt_Chng_Q4_Q1;Total_Trans_Amt;Total_Trans_Ct;Total_Ct_Chng_Q4_Q1;Avg_Utilization_Ratio;Is_Active;Years_on_book;Customer_Age_agg;Total_Trans_Amt_agg;Total_Trans_Ct_agg
716420358;Existing Customer;41;F;2;3. High School;Married;2. $40K - 60K;1. Blue;36;5;2;4;2602.0;1490;1112.0;0.66;3151;78;0.66;0.573;1;(2, 3];(40, 45];(3000, 3500];(70, 80]
714840858;Existing Customer;40;F;3;3. High School;Unknown;1. < $40K;1. Blue;31;5;2;4;2222.0;1551;671.0;0.932;3302;65;0.585;0.698;1;(2, 3];(35, 40];(3000, 3500];(60, 70]
721205508;Existing Customer;47;M;4;3. High School;Married;4. $80K - 120K;1. Blue;36;3;3;4;8217.0;0;8217.0;0.678;1848;56;0.514;0.0;1;(2, 3];(45, 50];(1500, 2000];(50, 60]
786493908;Existing Customer;42;F;4;1. Uneducated;Single;1. < $40K;2. Silver;36;4;3;3;10091.0;0;10091.0;1.121;3347;64;0.778;0.0;1;(2, 3];(40, 45];(3000, 3500];(60, 70]
803963808;Existing Customer;39;M;3;4. Graduate;Single;4. $80K - 120K;1. Blue;34;4;3;5;19074.0;0;19074.0;0.804;3762;74;1.0;0.0;1;(2, 3];(35, 40];(3500, 4000];(70, 80]
806170158;Existing Customer;39;M;4;4. Graduate;Single;3. $60K - 80K;3. Gold;34;3;3;2;34516.0;542;33974.0;0.866;3899;78;0.857;0.016;1;(2, 3];(35, 40];(3500, 4000];(70, 80]
709794333;Existing Customer;29;M;0;4. Graduate;Married;1. < $40K;1. Blue;19;6;2;4;2827.0;1430;1397.0;0.885;1608;30;1.308;0.506;1;(1, 2];(25, 30];(1500, 2000];(20, 30]
768965208;Existing Customer;51;F;1;4. Graduate;Married;2. $40K - 60K;1. Blue;45;5;2;2;6778.0;865;5913.0;0.992;3158;71;0.775;0.128;1;(3, 4];(50, 55];(3000, 3500];(70, 80]
720185058;Attrited Customer;46;M;3;4. Graduate;Married;3. $60K - 80K;1. Blue;36;2;3;4;4267.0;0;4267.0;0.862;1067;23;0.769;0.0;0;(2, 3];(45, 50];(1000, 1500];(20, 30]
719089383;Existing Customer;48;M;2;3. High School;Married;2. $40K - 60K;1. Blue;29;3;2;1;6168.0;2371;3797.0;0.668;4303;80;0.509;0.384;1;(2, 3];(45, 50];(4000, 4500];(70, 80]
710039208;Existing Customer;57;F;3;7. Unknown;Single;6. Unknown;1. Blue;40;3;3;1;2111.0;966;1145.0;0.923;3871;87;0.706;0.458;1;(3, 4];(55, 75];(3500, 4000];(80, 90]
715043508;Existing Customer;38;M;2;4. Graduate;Unknown;2. $40K - 60K;1. Blue;36;4;3;4;9515.0;0;9515.0;0.79;4642;61;0.605;0.0;1;(2, 3];(35, 40];(4500, 5000];(60, 70]
795810633;Existing Customer;65;M;0;1. Uneducated;Married;6. Unknown;1. Blue;56;3;3;2;10144.0;1295;8849.0;0.758;1234;24;1.182;0.128;1;(4, 5];(55, 75];(1000, 1500];(20, 30]
786480183;Existing Customer;50;F;2;1. Uneducated;Married;6. Unknown;1. Blue;44;6;2;5;16763.0;0;16763.0;0.88;3626;69;0.683;0.0;1;(3, 4];(45, 50];(3500, 4000];(60, 70]
786566733;Existing Customer;49;M;2;7. Unknown;Single;4. $80K - 120K;1. Blue;43;3;3;5;4939.0;1190;3749.0;0.557;3764;64;0.524;0.241;1;(3, 4];(45, 50];(3500, 4000];(60, 70]
794551383;Existing Customer;50;F;3;2. College;Single;1. < $40K;1. Blue;32;5;3;4;4419.0;1218;3201.0;0.879;4535;75;0.562;0.276;1;(2, 3];(45, 50];(4500, 5000];(70, 80]
716624133;Existing Customer;56;M;1;7. Unknown;Married;4. $80K - 120K;1. Blue;36;6;1;3;12786.0;1880;10906.0;0.702;1205;19;0.462;0.147;1;(2, 3];(55, 75];(1000, 1500];(10, 20]
712727283;Existing Customer;55;M;1;4. Graduate;Married;3. $60K - 80K;1. Blue;36;4;2;3;4666.0;1275;3391.0;0.397;1281;28;0.75;0.273;1;(2, 3];(50, 55];(1000, 1500];(20, 30]
716059608;Existing Customer;48;F;4;2. College;Single;1. < $40K;1. Blue;38;4;3;3;4894.0;1505;3389.0;0.78;3277;67;0.558;0.308;1;(3, 4];(45, 50];(3000, 3500];(60, 70]
720013083;Existing Customer;30;F;0;5. Post-Graduate;Single;1. < $40K;1. Blue;18;6;3;2;2132.0;797;1335.0;0.779;3265;74;0.574;0.374;1;(1, 2];(25, 30];(3000, 3500];(70, 80]
709212183;Existing Customer;53;F;2;4. Graduate;Married;1. < $40K;1. Blue;36;6;1;3;3176.0;1470;1706.0;0.388;1634;53;0.472;0.463;1;(2, 3];(50, 55];(1500, 2000];(50, 60]
815001108;Existing Customer;48;M;2;6. Doctorate;Single;1. < $40K;1. Blue;43;3;3;2;5945.0;1685;4260.0;0.9;3598;67;0.718;0.283;1;(3, 4];(45, 50];(3500, 4000];(60, 70]
780070833;Existing Customer;58;F;2;7. Unknown;Married;1. < $40K;1. Blue;43;6;2;2;3034.0;2517;517.0;0.63;1617;29;1.417;0.83;1;(3, 4];(55, 75];(1500, 2000];(20, 30]
792402483;Existing Customer;46;M;4;4. Graduate;Single;3. $60K - 80K;1. Blue;40;5;2;1;12280.0;985;11295.0;0.841;4263;70;1.0;0.08;1;(3, 4];(45, 50];(4000, 4500];(60, 70]
813213558;Existing Customer;53;F;1;6. Doctorate;Single;1. < $40K;1. Blue;48;4;3;3;2267.0;1469;798.0;0.716;3709;64;0.684;0.648;1;(3, 4];(50, 55];(3500, 4000];(60, 70]
718215033;Existing Customer;54;F;3;7. Unknown;Married;1. < $40K;1. Blue;36;6;2;4;2556.0;2260;296.0;0.487;1401;30;0.579;0.884;1;(2, 3];(50, 55];(1000, 1500];(20, 30]
711426033;Existing Customer;49;M;2;4. Graduate;Married;4. $80K - 120K;1. Blue;39;3;2;2;11332.0;946;10386.0;0.857;3806;65;0.667;0.083;1;(3, 4];(45, 50];(3500, 4000];(60, 70]
719233833;Existing Customer;35;F;3;3. High School;Married;1. < $40K;1. Blue;23;3;3;4;3073.0;526;2547.0;0.702;1944;55;0.618;0.171;1;(1, 2];(30, 35];(1500, 2000];(50, 60]
720228708;Existing Customer;56;M;2;3. High School;Married;5. 120K+;1. Blue;46;4;1;3;27029.0;1347;25682.0;0.381;1302;27;0.421;0.05;1;(3, 4];(55, 75];(1000, 1500];(20, 30]
718618458;Existing Customer;38;M;3;3. High School;Single;3. $60K - 80K;1. Blue;25;5;1;4;9859.0;1305;8554.0;0.722;4345;72;0.674;0.132;1;(2, 3];(35, 40];(4000, 4500];(70, 80]
719470458;Attrited Customer;46;M;3;2. College;Single;4. $80K - 120K;1. Blue;39;1;4;3;4026.0;243;3783.0;0.738;1102;27;0.8;0.06;0;(3, 4];(45, 50];(1000, 1500];(20, 30]
715499808;Existing Customer;63;F;0;7. Unknown;Married;1. < $40K;1. Blue;36;4;1;4;3552.0;2517;1035.0;0.465;1342;26;1.0;0.709;1;(2, 3];(55, 75];(1000, 1500];(20, 30]
714412308;Attrited Customer;33;M;3;4. Graduate;Married;4. $80K - 120K;1. Blue;36;6;3;5;7140.0;0;7140.0;0.401;916;18;0.2;0.0;0;(2, 3];(30, 35];(500, 1000];(10, 20]
711990933;Existing Customer;40;F;2;4. Graduate;Single;1. < $40K;1. Blue;29;4;3;2;2295.0;0;2295.0;0.699;3292;62;0.824;0.0;1;(2, 3];(35, 40];(3000, 3500];(60, 70]
819977058;Existing Customer;46;M;2;3. High School;Single;2. $40K - 60K;1. Blue;41;3;3;2;3150.0;1543;1607.0;0.998;3432;71;0.972;0.49;1;(3, 4];(45, 50];(3000, 3500];(70, 80]
711129483;Existing Customer;45;M;3;4. Graduate;Married;3. $60K - 80K;1. Blue;36;3;1;3;14593.0;1504;13089.0;0.668;3447;72;0.895;0.103;1;(2, 3];(40, 45];(3000, 3500];(70, 80]
779618433;Existing Customer;48;M;4;1. Uneducated;Single;2. $40K - 60K;1. Blue;38;6;3;2;8327.0;1551;6776.0;0.463;4428;82;0.822;0.186;1;(3, 4];(45, 50];(4000, 4500];(80, 90]
797757333;Existing Customer;43;M;3;5. Post-Graduate;Married;3. $60K - 80K;3. Gold;37;6;1;2;34516.0;1580;32936.0;0.707;4149;86;0.755;0.046;1;(3, 4];(40, 45];(4000, 4500];(80, 90]
708238833;Existing Customer;57;F;3;3. High School;Married;1. < $40K;1. Blue;36;6;2;3;3032.0;2215;817.0;0.408;1387;30;0.579;0.731;1;(2, 3];(55, 75];(1000, 1500];(20, 30]
813261408;Existing Customer;52;F;1;1. Uneducated;Married;2. $40K - 60K;1. Blue;47;6;3;3;2151.0;1338;813.0;0.926;3446;58;1.0;0.622;1;(3, 4];(50, 55];(3000, 3500];(50, 60]
708900408;Existing Customer;52;F;1;4. Graduate;Divorced;6. Unknown;1. Blue;35;3;2;4;13169.0;1499;11670.0;0.603;4370;83;0.537;0.114;1;(2, 3];(50, 55];(4000, 4500];(80, 90]
713625483;Existing Customer;58;M;2;2. College;Married;4. $80K - 120K;1. Blue;44;3;2;2;11811.0;2508;9303.0;0.476;1469;29;0.812;0.212;1;(3, 4];(55, 75];(1000, 1500];(20, 30]
711906033;Existing Customer;48;F;3;4. Graduate;Unknown;1. < $40K;1. Blue;36;4;2;2;6182.0;1131;5051.0;0.566;3546;63;0.615;0.183;1;(2, 3];(45, 50];(3500, 4000];(60, 70]
790186458;Existing Customer;45;M;3;1. Uneducated;Single;4. $80K - 120K;1. Blue;39;3;1;0;17996.0;864;17132.0;0.597;1589;30;0.667;0.048;1;(3, 4];(40, 45];(1500, 2000];(20, 30]
709616958;Existing Customer;38;M;2;3. High School;Single;3. $60K - 80K;2. Silver;30;4;3;4;26556.0;1583;24973.0;0.694;3168;73;0.738;0.06;1;(2, 3];(35, 40];(3000, 3500];(70, 80]
804577833;Existing Customer;44;F;2;4. Graduate;Married;1. < $40K;1. Blue;39;5;1;0;6861.0;2101;4760.0;0.464;3974;63;0.909;0.306;1;(3, 4];(40, 45];(3500, 4000];(60, 70]
715421058;Existing Customer;51;M;1;7. Unknown;Married;3. $60K - 80K;1. Blue;36;3;2;4;22224.0;979;21245.0;1.255;3346;69;1.156;0.044;1;(2, 3];(50, 55];(3000, 3500];(60, 70]
779174133;Existing Customer;56;M;3;1. Uneducated;Married;5. 120K+;1. Blue;43;5;1;5;5188.0;753;4435.0;0.591;1540;30;0.429;0.145;1;(3, 4];(55, 75];(1500, 2000];(20, 30]
715680933;Existing Customer;53;M;1;4. Graduate;Single;4. $80K - 120K;1. Blue;36;4;2;4;17742.0;1463;16279.0;0.803;3369;55;0.774;0.082;1;(2, 3];(50, 55];(3000, 3500];(50, 60]
771197433;Existing Customer;54;F;1;4. Graduate;Married;1. < $40K;1. Blue;41;3;2;4;4658.0;588;4070.0;0.856;1351;30;1.5;0.126;1;(3, 4];(50, 55];(1000, 1500];(20, 30]
779449308;Existing Customer;46;F;4;3. High School;Single;1. < $40K;1. Blue;28;6;3;4;3206.0;0;3206.0;1.065;3253;72;0.532;0.0;1;(2, 3];(45, 50];(3000, 3500];(70, 80]
790004883;Existing Customer;55;M;1;3. High School;Married;4. $80K - 120K;1. Blue;47;3;3;3;2938.0;1995;943.0;0.514;1352;30;0.429;0.679;1;(3, 4];(50, 55];(1000, 1500];(20, 30]
718983333;Existing Customer;53;M;2;1. Uneducated;Married;4. $80K - 120K;1. Blue;43;6;1;3;6704.0;1354;5350.0;0.411;1331;30;0.364;0.202;1;(3, 4];(50, 55];(1000, 1500];(20, 30]
714030183;Existing Customer;59;M;0;4. Graduate;Single;4. $80K - 120K;2. Silver;36;5;3;3;34516.0;1494;33022.0;1.229;3259;65;0.585;0.043;1;(2, 3];(55, 75];(3000, 3500];(60, 70]
710496708;Existing Customer;41;M;2;2. College;Single;5. 120K+;1. Blue;32;6;3;2;5489.0;1513;3976.0;0.87;4085;65;0.548;0.276;1;(2, 3];(40, 45];(4000, 4500];(60, 70]
714935883;Existing Customer;45;M;3;1. Uneducated;Married;2. $40K - 60K;1. Blue;36;3;1;1;10619.0;607;10012.0;0.883;4074;65;0.477;0.057;1;(2, 3];(40, 45];(4000, 4500];(60, 70]
718972758;Existing Customer;50;F;2;4. Graduate;Married;1. < $40K;1. Blue;40;5;3;3;2481.0;1287;1194.0;0.465;1825;51;0.821;0.519;1;(3, 4];(45, 50];(1500, 2000];(50, 60]
711827958;Existing Customer;57;M;2;1. Uneducated;Married;3. $60K - 80K;1. Blue;47;4;4;1;5100.0;1970;3130.0;0.371;1032;26;0.368;0.386;1;(3, 4];(55, 75];(1000, 1500];(20, 30]
778724058;Existing Customer;63;M;0;6. Doctorate;Single;2. $40K - 60K;1. Blue;49;5;4;3;5905.0;726;5179.0;0.85;3982;65;0.857;0.123;1;(4, 5];(55, 75];(3500, 4000];(60, 70]
771051783;Existing Customer;53;M;3;3. High School;Married;5. 120K+;1. Blue;40;6;2;5;4182.0;741;3441.0;0.885;1297;24;1.182;0.177;1;(3, 4];(50, 55];(1000, 1500];(20, 30]
715970133;Existing Customer;33;F;4;2. College;Divorced;1. < $40K;1. Blue;24;6;2;2;9857.0;0;9857.0;0.699;3448;103;0.635;0.0;1;(1, 2];(30, 35];(3000, 3500];(100, 110]
769980333;Existing Customer;36;M;1;1. Uneducated;Single;4. $80K - 120K;1. Blue;30;4;2;5;13005.0;2152;10853.0;1.424;3023;53;0.767;0.165;1;(2, 3];(35, 40];(3000, 3500];(50, 60]
716112933;Attrited Customer;39;F;3;4. Graduate;Married;6. Unknown;1. Blue;36;3;2;3;1575.0;592;983.0;0.236;644;15;0.154;0.376;0;(2, 3];(35, 40];(500, 1000];(10, 20]
788783133;Existing Customer;58;F;0;5. Post-Graduate;Married;1. < $40K;1. Blue;39;5;3;3;6679.0;1207;5472.0;0.538;1649;29;0.381;0.181;1;(3, 4];(55, 75];(1500, 2000];(20, 30]
778327908;Existing Customer;50;M;2;1. Uneducated;Single;1. < $40K;1. Blue;40;4;3;5;2419.0;2380;39.0;0.695;4099;73;0.659;0.984;1;(3, 4];(45, 50];(4000, 4500];(70, 80]
787488108;Existing Customer;48;F;1;3. High School;Married;6. Unknown;1. Blue;36;6;4;4;14228.0;1953;12275.0;0.651;1970;51;0.645;0.137;1;(2, 3];(45, 50];(1500, 2000];(50, 60]
771649083;Existing Customer;63;M;0;3. High School;Married;4. $80K - 120K;1. Blue;51;3;3;4;10257.0;1021;9236.0;0.467;1508;30;0.429;0.1;1;(4, 5];(55, 75];(1500, 2000];(20, 30]
789853533;Attrited Customer;54;M;3;3. High School;Married;2. $40K - 60K;1. Blue;44;2;1;5;3032.0;0;3032.0;0.949;1037;14;2.5;0.0;0;(3, 4];(50, 55];(1000, 1500];(10, 20]
806256333;Attrited Customer;41;M;4;4. Graduate;Unknown;3. $60K - 80K;1. Blue;36;2;3;5;1438.3;312;1126.3;0.657;1786;26;0.733;0.217;0;(2, 3];(40, 45];(1500, 2000];(20, 30]
713763633;Existing Customer;54;F;2;4. Graduate;Married;6. Unknown;1. Blue;46;5;3;2;3014.0;794;2220.0;0.5;1488;30;0.579;0.263;1;(3, 4];(50, 55];(1000, 1500];(20, 30]
710942358;Existing Customer;47;M;4;7. Unknown;Single;2. $40K - 60K;1. Blue;36;3;3;3;5762.0;1890;3872.0;0.938;3814;88;0.66;0.328;1;(2, 3];(45, 50];(3500, 4000];(80, 90]
717124983;Existing Customer;62;F;1;1. Uneducated;Married;2. $40K - 60K;1. Blue;43;3;1;1;4760.0;0;4760.0;0.564;1459;20;0.538;0.0;1;(3, 4];(55, 75];(1000, 1500];(10, 20]
709897983;Existing Customer;35;F;2;6. Doctorate;Married;2. $40K - 60K;1. Blue;24;5;2;3;2655.0;1527;1128.0;0.715;1921;26;0.444;0.575;1;(1, 2];(30, 35];(1500, 2000];(20, 30]
714542058;Existing Customer;53;M;1;4. Graduate;Unknown;3. $60K - 80K;2. Silver;44;5;2;1;26365.0;680;25685.0;0.498;3411;68;0.789;0.026;1;(3, 4];(50, 55];(3000, 3500];(60, 70]
714947883;Existing Customer;59;M;1;4. Graduate;Married;2. $40K - 60K;1. Blue;36;6;2;2;2300.0;1965;335.0;0.596;1693;27;0.688;0.854;1;(2, 3];(55, 75];(1500, 2000];(20, 30]
788776908;Existing Customer;47;M;1;7. Unknown;Unknown;4. $80K - 120K;1. Blue;28;6;1;4;2797.0;1802;995.0;0.675;3525;63;0.75;0.644;1;(2, 3];(45, 50];(3500, 4000];(60, 70]
714802458;Existing Customer;48;F;3;3. High School;Single;2. $40K - 60K;1. Blue;30;5;2;1;2657.0;2115;542.0;0.688;3580;77;0.711;0.796;1;(2, 3];(45, 50];(3500, 4000];(70, 80]
718875483;Existing Customer;50;M;1;2. College;Married;3. $60K - 80K;1. Blue;40;4;2;4;17404.0;1745;15659.0;0.54;4491;78;0.66;0.1;1;(3, 4];(45, 50];(4000, 4500];(70, 80]
715749108;Existing Customer;48;M;3;4. Graduate;Married;3. $60K - 80K;3. Gold;37;5;1;2;34516.0;2429;32087.0;0.742;3205;57;0.727;0.07;1;(3, 4];(45, 50];(3000, 3500];(50, 60]
780197133;Existing Customer;40;M;4;4. Graduate;Single;3. $60K - 80K;1. Blue;30;4;1;1;13919.0;1266;12653.0;0.438;3699;67;0.523;0.091;1;(2, 3];(35, 40];(3500, 4000];(60, 70]
717727308;Existing Customer;50;F;1;1. Uneducated;Married;1. < $40K;1. Blue;36;6;2;2;4204.0;499;3705.0;0.635;4740;67;0.523;0.119;1;(2, 3];(45, 50];(4500, 5000];(60, 70]
718445883;Existing Customer;61;F;1;1. Uneducated;Married;1. < $40K;1. Blue;36;3;2;4;6859.0;2489;4370.0;0.65;1617;26;1.0;0.363;1;(2, 3];(55, 75];(1500, 2000];(20, 30]
795997908;Existing Customer;36;M;2;3. High School;Married;4. $80K - 120K;1. Blue;30;6;3;3;16050.0;1480;14570.0;1.326;3215;56;0.806;0.092;1;(2, 3];(35, 40];(3000, 3500];(50, 60]
716068683;Existing Customer;28;M;0;1. Uneducated;Divorced;6. Unknown;1. Blue;36;3;3;3;16766.0;1535;15231.0;1.042;3093;77;0.878;0.092;1;(2, 3];(25, 30];(3000, 3500];(70, 80]
778844433;Existing Customer;49;M;5;7. Unknown;Single;4. $80K - 120K;1. Blue;30;3;2;1;20895.0;1808;19087.0;0.572;3210;65;0.667;0.087;1;(2, 3];(45, 50];(3000, 3500];(60, 70]
715161633;Existing Customer;44;F;4;3. High School;Single;2. $40K - 60K;1. Blue;38;6;3;3;7881.0;2517;5364.0;0.738;3068;77;0.711;0.319;1;(3, 4];(40, 45];(3000, 3500];(70, 80]
773270058;Existing Customer;57;M;5;3. High School;Married;4. $80K - 120K;1. Blue;50;4;2;3;13427.0;0;13427.0;0.521;1337;27;0.588;0.0;1;(4, 5];(55, 75];(1000, 1500];(20, 30]
720076458;Existing Customer;57;M;2;1. Uneducated;Married;4. $80K - 120K;1. Blue;52;6;2;4;10974.0;0;10974.0;0.591;1327;26;1.0;0.0;1;(4, 5];(55, 75];(1000, 1500];(20, 30]
720693033;Attrited Customer;33;M;1;7. Unknown;Married;3. $60K - 80K;1. Blue;36;1;3;4;8925.0;168;8757.0;0.447;741;10;0.429;0.019;0;(2, 3];(30, 35];(500, 1000];(0, 10]
719978583;Existing Customer;46;M;2;3. High School;Married;3. $60K - 80K;1. Blue;40;4;1;3;5265.0;0;5265.0;0.524;3281;68;0.744;0.0;1;(3, 4];(45, 50];(3000, 3500];(60, 70]
803665983;Existing Customer;52;M;0;7. Unknown;Married;3. $60K - 80K;1. Blue;46;3;2;4;2742.0;2184;558.0;0.592;3829;72;0.532;0.796;1;(3, 4];(50, 55];(3500, 4000];(70, 80]
815838633;Existing Customer;34;M;1;7. Unknown;Married;3. $60K - 80K;1. Blue;29;3;2;3;3890.0;2286;1604.0;0.633;1889;51;0.457;0.588;1;(2, 3];(30, 35];(1500, 2000];(50, 60]
826706208;Existing Customer;55;M;3;4. Graduate;Single;4. $80K - 120K;1. Blue;51;6;2;3;17198.0;0;17198.0;0.803;4042;62;0.722;0.0;1;(4, 5];(50, 55];(4000, 4500];(60, 70]
721218408;Existing Customer;53;M;4;3. High School;Married;5. 120K+;1. Blue;41;6;3;4;3401.0;1713;1688.0;0.773;1924;54;0.317;0.504;1;(3, 4];(50, 55];(1500, 2000];(50, 60]
710416533;Existing Customer;58;F;3;7. Unknown;Single;2. $40K - 60K;1. Blue;52;4;1;1;1454.0;888;566.0;1.19;3060;56;0.647;0.611;1;(4, 5];(55, 75];(3000, 3500];(50, 60]
711040758;Existing Customer;32;M;0;1. Uneducated;Single;2. $40K - 60K;1. Blue;36;4;3;3;7200.0;0;7200.0;0.894;3006;83;0.93;0.0;1;(2, 3];(30, 35];(3000, 3500];(80, 90]
718929708;Existing Customer;60;F;0;4. Graduate;Married;1. < $40K;1. Blue;50;4;2;2;3147.0;1602;1545.0;0.569;1558;23;0.643;0.509;1;(4, 5];(55, 75];(1500, 2000];(20, 30]
721150833;Existing Customer;37;M;1;4. Graduate;Single;4. $80K - 120K;1. Blue;18;6;2;5;5110.0;1942;3168.0;0.749;3028;76;0.583;0.38;1;(1, 2];(35, 40];(3000, 3500];(70, 80]
714514983;Existing Customer;43;F;5;4. Graduate;Married;1. < $40K;1. Blue;35;3;6;4;5438.0;2214;3224.0;0.668;5029;75;0.562;0.407;1;(2, 3];(40, 45];(5000, 20000];(70, 80]
715883358;Existing Customer;52;M;3;2. College;Married;4. $80K - 120K;1. Blue;39;3;3;2;18352.0;1509;16843.0;0.898;1454;29;1.071;0.082;1;(3, 4];(50, 55];(1000, 1500];(20, 30]
713363583;Existing Customer;34;M;2;1. Uneducated;Single;5. 120K+;1. Blue;17;3;1;2;5030.0;2326;2704.0;0.856;3345;69;1.3;0.462;1;(1, 2];(30, 35];(3000, 3500];(60, 70]
772935108;Existing Customer;47;M;1;7. Unknown;Divorced;4. $80K - 120K;2. Silver;38;3;2;3;34516.0;802;33714.0;0.899;1823;27;0.8;0.023;1;(3, 4];(45, 50];(1500, 2000];(20, 30]
710325258;Existing Customer;52;M;1;7. Unknown;Married;4. $80K - 120K;2. Silver;36;6;1;0;34516.0;1847;32669.0;0.527;3284;65;0.477;0.054;1;(2, 3];(50, 55];(3000, 3500];(60, 70]
708823908;Existing Customer;41;M;3;4. Graduate;Single;3. $60K - 80K;1. Blue;28;4;1;3;16443.0;1363;15080.0;0.688;4252;64;0.684;0.083;1;(2, 3];(40, 45];(4000, 4500];(60, 70]
709554483;Existing Customer;53;F;1;4. Graduate;Married;1. < $40K;1. Blue;36;5;1;3;4840.0;2517;2323.0;0.445;1637;22;1.0;0.52;1;(2, 3];(50, 55];(1500, 2000];(20, 30]
710545158;Existing Customer;42;M;3;7. Unknown;Single;5. 120K+;1. Blue;36;6;3;2;15108.0;0;15108.0;1.015;3738;68;0.744;0.0;1;(2, 3];(40, 45];(3500, 4000];(60, 70]
788621658;Existing Customer;54;M;1;2. College;Married;3. $60K - 80K;1. Blue;37;6;3;2;1909.0;1753;156.0;0.788;1457;24;0.6;0.918;1;(3, 4];(50, 55];(1000, 1500];(20, 30]
716713533;Existing Customer;53;M;3;5. Post-Graduate;Single;4. $80K - 120K;1. Blue;44;5;2;2;19063.0;1236;17827.0;0.542;3393;58;0.871;0.065;1;(3, 4];(50, 55];(3000, 3500];(50, 60]
718708908;Existing Customer;58;M;4;4. Graduate;Married;3. $60K - 80K;1. Blue;36;6;2;4;5967.0;2350;3617.0;0.543;1426;29;0.812;0.394;1;(2, 3];(55, 75];(1000, 1500];(20, 30]
796170933;Existing Customer;57;M;2;1. Uneducated;Single;4. $80K - 120K;1. Blue;51;6;2;4;30622.0;0;30622.0;1.329;3600;66;0.784;0.0;1;(4, 5];(55, 75];(3500, 4000];(60, 70]
814829583;Existing Customer;42;F;3;7. Unknown;Single;1. < $40K;1. Blue;37;6;1;3;6453.0;0;6453.0;0.76;4822;74;0.609;0.0;1;(3, 4];(40, 45];(4500, 5000];(70, 80]
798769458;Existing Customer;29;F;1;3. High School;Single;1. < $40K;1. Blue;23;3;1;2;3318.0;927;2391.0;0.934;3011;83;0.804;0.279;1;(1, 2];(25, 30];(3000, 3500];(80, 90]
793678608;Existing Customer;46;M;4;4. Graduate;Single;4. $80K - 120K;2. Silver;40;5;1;4;34516.0;0;34516.0;0.938;3568;57;0.676;0.0;1;(3, 4];(45, 50];(3500, 4000];(50, 60]
709126833;Existing Customer;42;M;3;2. College;Unknown;5. 120K+;1. Blue;36;3;2;1;21670.0;2183;19487.0;0.995;4121;81;0.761;0.101;1;(2, 3];(40, 45];(4000, 4500];(80, 90]
715731033;Existing Customer;50;M;3;4. Graduate;Single;5. 120K+;1. Blue;42;3;1;3;33996.0;949;33047.0;0.846;3569;77;0.571;0.028;1;(3, 4];(45, 50];(3500, 4000];(70, 80]
717636933;Existing Customer;48;F;5;2. College;Divorced;2. $40K - 60K;1. Blue;40;3;1;1;4365.0;0;4365.0;0.598;3542;57;1.111;0.0;1;(3, 4];(45, 50];(3500, 4000];(50, 60]
772658658;Existing Customer;57;M;2;3. High School;Single;3. $60K - 80K;1. Blue;47;6;3;4;2248.0;0;2248.0;0.735;4439;77;0.54;0.0;1;(3, 4];(55, 75];(4000, 4500];(70, 80]
826130133;Existing Customer;58;M;2;4. Graduate;Married;5. 120K+;1. Blue;54;6;2;4;31680.0;1812;29868.0;0.483;1121;25;0.562;0.057;1;(4, 5];(55, 75];(1000, 1500];(20, 30]
802666083;Existing Customer;48;F;2;1. Uneducated;Unknown;1. < $40K;1. Blue;42;3;2;2;2055.0;0;2055.0;1.064;3656;63;0.75;0.0;1;(3, 4];(45, 50];(3500, 4000];(60, 70]
713682708;Existing Customer;45;M;2;2. College;Divorced;2. $40K - 60K;1. Blue;37;5;1;2;10991.0;1328;9663.0;1.027;3692;60;0.714;0.121;1;(3, 4];(40, 45];(3500, 4000];(50, 60]
715322958;Existing Customer;43;F;3;7. Unknown;Married;6. Unknown;1. Blue;36;4;2;1;6971.0;1506;5465.0;0.57;3575;67;0.675;0.216;1;(2, 3];(40, 45];(3500, 4000];(60, 70]
715352883;Existing Customer;49;F;2;5. Post-Graduate;Single;6. Unknown;1. Blue;36;3;3;2;24904.0;0;24904.0;0.636;5176;71;0.479;0.0;1;(2, 3];(45, 50];(5000, 20000];(70, 80]
789656358;Existing Customer;49;F;5;4. Graduate;Married;2. $40K - 60K;1. Blue;35;5;2;1;11115.0;1292;9823.0;0.797;3956;74;0.609;0.116;1;(2, 3];(45, 50];(3500, 4000];(70, 80]
715720083;Existing Customer;47;M;5;7. Unknown;Single;4. $80K - 120K;1. Blue;39;6;2;3;13241.0;0;13241.0;1.002;3157;76;0.551;0.0;1;(3, 4];(45, 50];(3000, 3500];(70, 80]
718016808;Existing Customer;62;F;0;7. Unknown;Married;1. < $40K;1. Blue;55;3;1;0;2064.0;1282;782.0;0.455;1475;27;0.929;0.621;1;(4, 5];(55, 75];(1000, 1500];(20, 30]
719336583;Existing Customer;55;M;2;1. Uneducated;Married;5. 120K+;1. Blue;44;3;3;3;27745.0;1300;26445.0;0.482;1525;21;0.5;0.047;1;(3, 4];(50, 55];(1500, 2000];(20, 30]
797638383;Existing Customer;49;F;4;3. High School;Married;1. < $40K;1. Blue;43;4;3;2;4852.0;2016;2836.0;0.576;3561;73;0.622;0.415;1;(3, 4];(45, 50];(3500, 4000];(70, 80]
